Alias,IATA,lat,lon,id
Kanpur,KNU,26.4043,80.4101,2370
Dehra Dun,DED,30.1897,78.1803,2371
Delhi,DEL,28.5665,77.1031,2372
Gwalior,GWL,26.2933,78.2278,2373
Hissar,HSS,29.1794,75.7553,2374
Jodhpur,JDH,26.2511,73.0489,2375
Jaipur,JAI,26.8242,75.8122,2376
Jaisalmer,JSA,26.8887,70.865,2377
Jammu,IXJ,32.6891,74.8374,2378
Kota,KTU,25.1602,75.8456,2379
Ludhiaha,LUH,30.8547,75.9526,2380
Leh,IXL,34.1359,77.5465,2381
Lucknow,LKO,26.7606,80.8893,2382
Pathankot,IXP,32.233612,75.634445,2383
Nainital,PGH,29.0334,79.4737,2384
Srinagar,SXR,33.9871,74.7742,2385
Satna,TNI,24.5623,80.8549,2386
Luang Prabang,LPQ,19.8973,102.161,2387
Pakse,PKZ,15.1321,105.781,2388
Savannakhet,ZVK,16.5566,104.76,2389
Sam Neua,NEU,20.4184,104.067,2390
Vientiane,VTE,17.9883,102.563,2391
Macau,MFM,22.1496,113.592,2392
Bhairawa,BWA,27.505686,83.41629,2393
Janakpur,JKR,26.7088,85.9224,2394
Kathmandu,KTM,27.6966,85.3591,2395
Pokhara,PKR,28.2009,83.9821,2396
Simara,SIF,27.1595,84.9801,2397
Biratnagar,BIR,26.4815,87.264,2398
Agatti Island,AGX,10.8237,72.176,2399
Bangalore,BLR,13.1979,77.7063,2400
Bellary,BEP,15.1628,76.8828,2401
Vijayawada,VGA,16.5304,80.7968,2402
Coimbatore,CJB,11.03,77.0434,2403
Kochi,COK,10.152,76.4019,2404
Calicut,CCJ,11.1368,75.9553,2405
Cuddapah,CDP,14.51,78.77278,2406
Carnicobar,CBD,9.15251,92.8196,2407
Hyderabad,BPM,17.4531,78.4676,2408
Madurai,IXM,9.83451,78.0934,2409
Mangalore,IXE,12.9613,74.8901,2410
Madras,MAA,12.9900055,80.1693,2411
Port Blair,IXZ,11.6412,92.7297,2412
Pendicherry,PNY,11.968,79.812,2413
Rajahmundry,RJA,17.1104,81.8182,2414
Salem,SXV,11.7833,78.0656,2415
Tanjore,TJV,10.7224,79.1016,2416
Tirupeti,TIR,13.6325,79.5433,2417
Tiruchirappalli,TRZ,10.7654,78.7097,2418
Trivandrum,TRV,8.48212,76.9201,2419
Thimphu,PBH,27.4032,89.4246,2420
Male,MLE,4.19183,73.5291,2421
Bangkok,DMK,13.9126,100.607,2422
Nakhon Pathom,KDT,14.102,99.9172,2423
Pattaya,UTP,12.6799,101.005,2424
Lampang,LPT,18.2709,99.5042,2425
Phrae,PRH,18.1322,100.165,2426
Prachuap Khiri Khan,HHQ,12.6362,99.9515,2427
Nakhon Sawan,TKH,15.2773,100.296,2428
Phitsanulok,PHS,16.7829,100.279,2429
Narathiwat,NAW,6.51992,101.743,2430
Krabi,KBV,8.09912,98.9862,2431
Songkhla,SGZ,7.18656,100.608,2432
Pattani,PAN,6.78546,101.154,2433
Ko Samui,USM,9.54779,100.062,2434
Phuket,HKT,8.1132,98.3169,2435
Ranong,UNN,9.77762,98.5855,2436
Hat Yai,HDY,6.93321,100.393,2437
Trang,TST,7.50874,99.6166,2438
Udon Thani,UTH,17.3864,102.788,2439
Sakon Nakhon,SNO,17.1951,104.119,2440
Surin,PXR,14.8683,103.498,2441
Loei,LOE,17.4391,101.722,2442
Danang,DAD,16.0439,108.199,2443
Hanoi,HAN,21.2212,105.807,2444
Nhatrang,NHA,12.2275,109.192,2445
Hue,HUI,16.4015,107.703,2446
Phuquoc,PQC,10.1698,103.9931,2447
Ho Chi Minh City,SGN,10.8188,106.652,2448
Ann,VBA,19.7692,94.0261,2449
Bagan,NYU,21.1788,94.9302,2450
Heho,HEH,20.747,96.792,2451
Hommalin,HOX,24.8996,94.914,2452
Kengtung,KET,21.3016,99.636,2453
Kyaukpyu,KYP,19.4264,93.5348,2454
Lashio,LSH,22.9779,97.7522,2455
Mandalay,MDL,21.7022,95.9779,2456
Myeik,MGZ,12.4398,98.6215,2457
Myitkyina,MYT,25.3836,97.3519,2458
Momeik,MOE,23.0925,96.6453,2459
Mong Hsat,MOG,20.5168,99.2568,2460
Namsang,NMS,20.8905,97.7359,2461
Hpa-an,PAA,16.8937,97.6746,2462
Putao,PBU,27.3299,97.4263,2463
Pyay,PRU,18.8245,95.266,2464
Sittwe,AKY,20.1327,92.8726,2465
Thandwe,SNW,18.4607,94.3001,2466
Tachilek,THL,20.4838,99.9354,2467
Yangon,RGN,16.9073,96.1332,2468
Ujung Pandang,UPG,-5.06163,119.554,2469
Biak,BIK,-1.19002,136.108,2470
Nabire,NBX,-3.36818,135.496,2471
Timika,TIM,-4.52828,136.887,2472
Jayapura,DJJ,-2.57695,140.516,2473
Wamena,WMX,-4.10251,138.957,2474
Merauke,MKQ,-8.52029,140.418,2475
Gorontalo,GTO,0.637119,122.85,2476
Palu,PLW,-0.918542,119.91,2477
Manado,MDC,1.54926,124.926,2478
Poso,PSJ,-1.41675,120.658,2479
Morotai Island,OTI,2.04599,128.325,2480
Ternate,TTE,0.831414,127.381,2481
Luwuk,LUW,-1.03892,122.772,2482
Ambon,AMQ,-3.71026,128.089,2483
Fak Fak,FKQ,-2.92019,132.267,2484
Kaimana,KNG,-3.64452,133.696,2485
Babo,BXB,-2.53224,133.439,2486
Manokwari,MKW,-0.891833,134.049,2487
Sorong,SOQ,-0.894,131.287,2488
Bintulu,BTU,3.12385,113.02,2489
Kuching,KCH,1.4847,110.347,2490
Limbang,LMN,4.8083,115.01,2491
Marudi,MUR,4.17898,114.329,2492
Miri,MYY,4.32201,113.987,2493
Sibu,SBW,2.2616,111.985,2494
Lahad Datu,LDU,5.03225,118.324,2495
Kota Kinabalu,BKI,5.93721,116.051,2496
Labuan,LBU,5.30068,115.25,2497
Tawau,TWU,4.32016,118.128,2498
Bandar Seri Begawan,BWN,4.9442,114.928,2499
Pekanbaru,PKU,0.460786,101.445,2500
Dumai,DUM,1.60919,101.434,2501
Jakarta,CGK,-6.12557,106.656,2502
Gunung Sitoli,GNS,1.16638,97.7047,2503
Padang Sidempuan,AEG,1.4001,99.4305,2504
Padang,PDG,-0.786917,100.281,2505
Medan,MES,3.559167,98.67111,2506
Sibolga,FLZ,1.55594,98.8889,2507
Nangapinoh,NPO,-0.348869,111.748,2508
Ketapang,KTG,-1.81664,109.963,2509
Pontianak,PNK,-0.150711,109.404,2510
Jambi,DJB,-1.63802,103.644,2511
Bengkulu,BKS,-3.8637,102.339,2512
Palembang,PLM,-2.89825,104.7,2513
Rengat,RGT,-0.352808,102.335,2514
Lhok Sukon,LSX,5.06951,97.2592,2515
Banda Aceh,BTJ,5.522872,95.42064,2516
Alor Setar,AOR,6.18967,100.398,2517
Butterworth,BWH,5.46592,100.391,2518
Kota Bahru,KBR,6.16685,102.293,2519
Kuantan,KUA,3.77539,103.209,2520
Kerteh,KTE,4.53722,103.427,2521
Ipoh,IPH,4.56797,101.092,2522
Johor Bahru,JHB,1.64131,103.67,2523
Kuala Lumpur,KUL,2.74558,101.71,2524
Langkawi,LGK,6.32973,99.7287,2525
Malacca,MKZ,2.26336,102.252,2526
Kuala Terengganu,TGG,5.38264,103.103,2527
Penang,PEN,5.29714,100.277,2528
Suai,UAI,-9.30331,125.287,2529
Dili,DIL,-8.5464,125.526,2530
Baucau,BCH,-8.48903,126.401,2531
Paya Lebar,QPG,1.36042,103.91,2532
Tengah,TGA,1.38726,103.709,2533
Singapore,XSP,1.41695,103.868,2534
Singapore,SIN,1.35019,103.994,2535
Brisbane,ACF,-27.5703,153.008,2536
Amberley,ABM,-10.9508,142.459,2537
Alice Springs,ASP,-23.8067,133.902,2538
Brisbane,BNE,-27.3842,153.117,2539
Coolangatta,OOL,-28.1644,153.505,2540
Cairns,CNS,-16.8858,145.755,2541
Charlieville,CTL,-26.4133,146.262,2542
Mount Isa,ISA,-20.6639,139.489,2543
Maroochydore,MCY,-26.6033,153.091,2544
Mackay,MKY,-21.1717,149.18,2545
Prosserpine,PPP,-20.495,148.552,2546
Rockhampton,ROK,-23.3819,150.475,2547
Townsville,TSV,-19.2525,146.765,2548
Weipa,WEI,-12.6786,141.925,2549
Avalon,AVV,-38.0394,144.469,2550
Albury,ABX,-36.0678,146.958,2551
Melbourne,MEB,-37.7281,144.902,2552
Hobart,HBA,-42.8361,147.51,2553
Launceston,LST,-41.5453,147.214,2554
Melbourne,MBW,-37.9758,145.102,2555
Melbourne,MEL,-37.6733,144.843,2556
Adelaide,ADL,-34.945,138.531,2557
Perth,JAD,-32.0975,115.881,2558
Karratha,KTA,-20.7122,116.773,2559
Kalgoorlie,KGI,-30.7894,121.462,2560
Kununurra,KNX,-15.7781,128.708,2561
Learmonth,LEA,-22.2356,114.089,2562
Port Hedland,PHE,-20.3778,118.626,2563
Perth,PER,-31.9403,115.967,2564
Woomera,UMR,-31.1442,136.817,2565
Christmas Island,XCH,-10.4506,105.69,2566
Sydney,BWU,-33.9244,150.988,2567
Canberra,CBR,-35.3069,149.195,2568
Coff's Harbour,CFS,-30.3206,153.116,2569
Camden,CDU,-34.0403,150.687,2570
Dubbo,DBO,-32.2167,148.575,2571
Norfolk Island,NLK,-29.0416,167.939,2572
Richmond,XRH,-33.6006,150.781,2573
Sydney,SYD,-33.9461,151.177,2574
Tamworth,TMW,-31.0839,150.847,2575
Wagga Wagga,WGA,-35.1653,147.466,2576
Beijing,PEK,40.0801,116.585,2577
Hailar,HLD,49.205,119.825,2578
Tianjin,TSN,39.1244,117.346,2579
Taiyuan,TYN,37.7469,112.628,2580
Guangzhou,CAN,23.3924,113.299,2581
Changcha,CSX,28.1892,113.22,2582
Guilin,KWL,25.2181,110.039,2583
Nanning,NNG,22.6083,108.172,2584
Shenzhen,SZX,22.6393,113.811,2585
Zhengzhou,CGO,34.5197,113.841,2586
Wuhan,WUH,30.7838,114.208,2587
Pyongyang,FNJ,39.2241,125.67,2588
Lanzhou,LHW,36.5152,103.62,2589
Xi'an,XIY,34.4471,108.752,2590
Ulan Bator,ULN,47.8431,106.767,2591
Jinghonggasa,JHG,21.9739,100.76,2592
Kunming,KMG,25.101944,102.92917,2593
Xiamen,XMN,24.544,118.128,2594
Nanchang,KHN,28.865,115.9,2595
Fuzhou,FOC,25.9351,119.663,2596
Hangzhou,HGH,30.2295,120.434,2597
Ninbo,NGB,29.8267,121.462,2598
Nanjing,NKG,31.742,118.862,2599
Hefei,HFE,31.78,117.298,2600
Qingdao,TAO,36.2661,120.374,2601
Shanghai,SHA,31.1979,121.336,2602
Yantai,YNT,37.4017,121.372,2603
Chongqing,CKG,29.7192,106.642,2604
Guiyang,KWE,26.5385,106.801,2605
Chengdu,CTU,30.5785,103.947,2606
Xichang,XIC,27.9891,102.184,2607
Kashi,KHG,39.5429,76.02,2608
Hotan,HTN,37.0385,79.8649,2609
Urumqi,URC,43.9071,87.4742,2610
Harbin,HRB,45.6234,126.25,2611
Mudanjiang,MDG,44.5241,129.569,2612
Dalian,DLC,38.9657,121.539,2613
Shanghai,PVG,31.1434,121.805,2614
Tioman,TOD,2.81818,104.16,2615
Kuala Lumpur,SZB,3.13058,101.549,2616
Wajima,NTQ,37.2931,136.962,2617
Alexandria,HBE,30.9177,29.6964,2618
Barter Island,BTI,70.134,-143.582,2619
Cape Lisburne,LUR,68.8751,-166.11,2620
Point Lay,PIZ,69.7329,-163.005,2621
Hilo,ITO,19.7214,-155.048,2622
Orlando,ORL,28.5455,-81.3329,2623
Bettles,BTT,66.9139,-151.529,2624
Indian Mountains,UTO,65.9928,-153.704,2625
Fort Yukon,FYU,66.5715,-145.25,2626
Sparrevohn,SVW,61.0974,-155.574,2627
Fort Richardson,FRN,61.2664,-149.653,2628
Tatalina,TLJ,62.8944,-155.977,2629
Cape Romanzof,CZF,61.7803,-166.039,2630
Bedford,BED,42.47,-71.289,2631
St. Paul Island,SNP,57.1673,-170.22,2632
Cape Newenham,EHM,58.6464,-162.063,2633
Point Barrow,STG,56.5783,-169.662,2634
Iliamna,ILI,59.7544,-154.911,2635
Port Moller,PTU,59.0114,-161.82,2636
Big Mountain,BMX,59.3612,-155.259,2637
Oscoda,OSC,44.4516,-83.3941,2638
Fort Ord,OAR,36.6819,-121.762,2639
Sacramento,MHR,38.5539,-121.298,2640
Fort Irwin,BYS,35.2805,-116.63,2641
Fort Smith,FSM,35.3366,-94.3674,2642
Anchorage,MRI,61.2135,-149.844,2643
Grants,GNT,35.1673,-107.902,2644
Ponca City,PNC,36.732,-97.0998,2645
Hunter Aaf,SVN,32.01,-81.1457,2646
Grand Forks,GFK,47.9493,-97.1761,2647
Pine Bluff,PBF,34.1731,-91.9356,2648
Milton,NSE,30.7242,-87.0219,2649
Hana,HNM,20.7956,-156.014,2650
Prescott,PRC,34.6545,-112.42,2651
Trenton,TTN,40.2767,-74.8135,2652
Boston,BOS,42.3643,-71.0052,2653
Fairfield,SUU,38.2627,-121.927,2654
Rome,RME,43.2338,-75.407,2655
Wendover,ENV,40.7187,-114.031,2656
Mobile,BFM,30.6268,-88.0681,2657
Oakland,OAK,37.7213,-122.221,2658
Omaha,OMA,41.3032,-95.8941,2659
Kahului,OGG,20.8986,-156.43,2660
Wichita,ICT,37.6499,-97.4331,2661
Kansas City,MCI,39.2976,-94.7139,2662
Madison,MSN,43.1399,-89.3375,2663
Dillingham,DLG,59.0447,-158.505,2664
Harrison,HRO,36.2615,-93.1547,2665
Phoenix,PHX,33.4343,-112.012,2666
Bangor,BGR,44.8074,-68.8281,2667
Fort Lauderdale,FXE,26.1973,-80.1707,2668
Longview,GGG,32.384,-94.7115,2669
Andersen,AND,34.4946,-82.7094,2670
Spokane,GEG,47.6199,-117.534,2671
Hollywood,HWO,26.0012,-80.2407,2672
San Francisco,SFO,37.619,-122.375,2673
Cutbank,CTB,48.6084,-112.376,2674
Louisiana,ARA,30.0378,-91.8839,2675
Gainesville,GNV,29.6901,-82.2718,2676
Memphis,MEM,35.0424,-89.9767,2677
Douglas,DUG,31.469,-109.604,2678
Delta Junction,BIG,63.9945,-145.722,2679
Waco,CNW,31.6378,-97.0741,2680
Annette Island,ANN,55.0424,-131.572,2681
Caribou,CAR,46.8715,-68.0179,2682
Jacksonville,LRF,34.9169,-92.1497,2683
Redstone,HUA,34.6787,-86.6848,2684
Fort Bragg,POB,35.1709,-79.0145,2685
Dalhart,DHT,36.0226,-102.547,2686
Del Rio,DLF,29.3595,-100.778,2687
Los Angeles,LAX,33.9425,-118.408,2688
Anniston,ANB,33.5882,-85.8581,2689
Cleveland,CLE,41.4117,-81.8498,2690
Dover,DOV,39.1295,-75.466,2691
Cincinnati,CVG,39.0488,-84.6678,2692
Fort Meade,FME,39.0854,-76.7594,2693
Huron,HON,44.3852,-98.2285,2694
Juneau,JNU,58.355,-134.576,2695
Lafayette,LFT,30.2053,-91.9876,2696
Newark,EWR,40.6925,-74.1687,2697
Boise,BOI,43.5644,-116.223,2698
Indian Springs,INS,36.5872,-115.673,2699
Garden City,GCK,37.9275,-100.724,2700
Minot,MOT,48.2594,-101.28,2701
Wahiawa,HHI,21.4835,-158.04,2702
Montgomery,MXF,32.3829,-86.3658,2703
Dallas,DAL,32.8471,-96.8518,2704
Fort Carson,FCS,38.6784,-104.757,2705
Helena,HLN,46.6068,-111.983,2706
Miramar,NKX,32.8684,-117.143,2707
Phoenix,LUF,33.535,-112.383,2708
Hawthorne,HHR,33.9228,-118.335,2709
Houlton,HUL,46.1231,-67.7921,2710
Enid,END,36.3392,-97.9165,2711
Point Mugu,NTD,34.1203,-119.121,2712
Edwards Afb,EDW,34.9054,-117.884,2713
Lake Charles,LCH,30.1261,-93.2233,2714
Kona,KOA,19.738783,-156.04561,2715
Myrtle Beach,MYR,33.6797,-78.9283,2716
Lemoore,NLC,36.333,-119.952,2717
Nantucket,ACK,41.2531,-70.0602,2718
Fort Eustis,FAF,37.1325,-76.6088,2719
Hopkinsville,HOP,36.6686,-87.4962,2720
Washington,DCA,38.8521,-77.0377,2721
Patuxent River,NHK,38.286,-76.4118,2722
Palacios,PSX,28.7275,-96.251,2723
Blytheville,BYH,35.9643,-89.944,2724
Atlantic City,ACY,39.4576,-74.5772,2725
Oklahoma City,TIK,35.4147,-97.3866,2726
Elizabeth City,ECG,36.2606,-76.1746,2727
Pueblo,PUB,38.2891,-104.497,2728
Presque Isle,PQI,46.689,-68.0448,2729
Kirtland A.f.b.,IKR,35.040222,-106.60919,2730
Fort Lewis,GRF,47.0792,-122.581,2731
Kodiak,ADQ,57.75,-152.494,2732
Opolu,UPP,20.2653,-155.86,2733
Fort Lauderdale,FLL,26.0726,-80.1527,2734
International Falls,INL,48.5662,-93.4031,2735
Salt Lake City,SLC,40.7884,-111.978,2736
Childress,CDS,34.4338,-100.288,2737
Biloxi,BIX,30.4104,-88.9244,2738
Fort Benning,LSF,32.3373,-84.9913,2739
Kingsville,NQI,27.5072,-97.8097,2740
Fort Riley,FRI,39.0553,-96.7645,2741
Harrisburg,MDT,40.1935,-76.7634,2742
Lincoln,LNK,40.851,-96.7592,2743
Lansing,LAN,42.7787,-84.5874,2744
Kamuela,MUE,20.0013,-155.668,2745
Massena,MSS,44.9358,-74.8456,2746
Hickory,HKY,35.7411,-81.3895,2747
St. Petersburg,SPG,27.7651,-82.627,2748
Fort Myers,FMY,26.5866,-81.8633,2749
Houston,IAH,29.9844,-95.3414,2750
Camp Springs,ADW,38.8108,-76.867,2751
Winston-salem,INT,36.1337,-80.222,2752
Victorville,VCV,34.5975,-117.383,2753
Crestview,CEW,30.7788,-86.5221,2754
Port Huron,PHN,42.911,-82.5289,2755
Bakersfield,BFL,35.4336,-119.057,2756
El Paso,ELP,31.8072,-106.378,2757
Harlingen,HRL,26.2285,-97.6544,2758
Columbia,CAE,33.9388,-81.1195,2759
Tucson,DMA,32.1665,-110.883,2760
Pensacola,NPA,30.3527,-87.3186,2761
Pensacola,PNS,30.4734,-87.1866,2762
Red River,RDR,47.9611,-97.4012,2763
Houston,HOU,29.6454,-95.2789,2764
Buckley,BFK,39.7017,-104.752,2765
Northway,ORT,62.9613,-141.929,2766
Palmer,PAQ,61.5949,-149.089,2767
Pittsburgh,PIT,40.4915,-80.2329,2768
Barrow,BRW,71.2854,-156.766,2769
Houston,EFD,29.6073,-95.1588,2770
Whidbey Island,NUW,48.3518,-122.656,2771
Alice,ALI,27.7409,-98.0269,2772
Valdosta,VAD,30.9678,-83.193,2773
Miami,MIA,25.7932,-80.2906,2774
Seattle,SEA,47.449,-122.309,2775
Chattanooga,CHA,35.0353,-85.2038,2776
Stratford,BDR,41.1635,-73.1262,2777
Jackson,JAN,32.3112,-90.0759,2778
Galveston,GLS,29.2653,-94.8604,2779
Long Beach,LGB,33.8177,-118.152,2780
Dillingham,HDH,21.5795,-158.197,2781
Williamsport,IPT,41.2418,-76.9211,2782
Indianapolis,IND,39.7173,-86.2944,2783
Knobnoster,SZL,38.7303,-93.5479,2784
Akron,AKC,41.0375,-81.4669,2785
Greenwood,GWO,33.4943,-90.0847,2786
White Plains,HPN,41.067,-73.7076,2787
West Hampton Beach,FOK,40.8437,-72.6318,2788
Jonesboro,JBR,35.8317,-90.6464,2789
Tonopah,XSD,37.7988,-116.781,2790
West Palm Beach,LNA,26.593,-80.0851,2791
San Diego,NZY,32.6992,-117.215,2792
El Paso,BIF,31.8495,-106.38,2793
Yuma,YUM,32.6566,-114.606,2794
Carlsbad,CNM,32.3375,-104.263,2795
Duluth,DLH,46.8421,-92.1936,2796
Bethel,BET,60.7798,-161.838,2797
Louisville,LOU,38.228,-85.6637,2798
Fort Huachuca,FHU,31.5885,-110.344,2799
Lihue,LIH,21.976,-159.339,2800
Terre Haute,HUF,39.4515,-87.3076,2801
Havre,HVR,48.543,-109.762,2802
Grant County Airport,MWH,47.2077,-119.32,2803
Montpelier,MPV,44.2035,-72.5623,2804
Richmond,RIC,37.5052,-77.3197,2805
Shreveport,SHV,32.4466,-93.8256,2806
Cordova,CDV,60.4918,-145.478,2807
Norfolk,ORF,36.8946,-76.2012,2808
Beaumont,BPT,29.9508,-94.0207,2809
Savannah,SAV,32.1276,-81.2021,2810
Ogden,HIF,41.12403,-111.97308,2811
Nome,OME,64.5122,-165.445,2812
St. Petersburg,PIE,27.9102,-82.6874,2813
Macon,MNM,45.1267,-87.6384,2814
Conroe,CXO,30.3518,-95.4145,2815
Deadhorse,SCC,70.1947,-148.465,2816
San Antonio,SAT,29.5337,-98.4698,2817
Rochester,ROC,43.1189,-77.6724,2818
Coco Beach,COF,28.2349,-80.6101,2819
Teterboro,TEB,40.8501,-74.0608,2820
Rapid City,RCA,44.145,-103.104,2821
Raleigh-durham,RDU,35.8776,-78.7875,2822
Dayton,DAY,39.9024,-84.2194,2823
Kenai,ENA,60.5731,-151.245,2824
Mcalester,MLC,34.8824,-95.7835,2825
Niagara Falls,IAG,43.1073,-78.9462,2826
Bryan,CFD,30.7157,-96.3314,2827
Wright,LIY,31.8891,-81.5623,2828
Newport News,PHF,37.1319,-76.493,2829
Alexandria,ESF,31.3949,-92.2958,2830
Altus,LTS,34.6671,-99.2667,2831
Tucson,TUS,32.1161,-110.941,2832
Minot,MIB,48.4156,-101.358,2833
Marysville,BAB,39.1361,-121.437,2834
Kankakee,IKK,41.0714,-87.8463,2835
Goldsboro,GSB,35.3394,-77.9606,2836
Providence,PVD,41.7326,-71.4204,2837
Salisbury,SBY,38.3405,-75.5103,2838
Burbank,BUR,34.2007,-118.359,2839
Detroit,DTW,42.2124,-83.3534,2840
Tampa,TPA,27.9755,-82.5332,2841
Pembina,PMB,48.9425,-97.2408,2842
Fort Polk,POE,31.0448,-93.1917,2843
Fairbanks,EIL,64.6657,-147.102,2844
Hibbing,HIB,47.3866,-92.839,2845
Lufkin,LFK,31.234,-94.75,2846
Midland,MAF,31.9425,-102.202,2847
Green Bay,GRB,44.4851,-88.1296,2848
Ardmore,ADM,34.30301,-97.01963,2849
Wrightstown,WRI,40.0156,-74.5917,2850
Bush Field,AGS,33.3699,-81.9645,2851
Williston,ISN,48.1779,-103.642,2852
Little Rock,LIT,34.7294,-92.2243,2853
Newburgh,SWF,41.5041,-74.1048,2854
Baudette,BDE,48.7284,-94.6122,2855
Sacramento,SAC,38.5125,-121.493,2856
Homer,HOM,59.6456,-151.477,2857
Fort Leonardwood,TBN,37.7416,-92.1407,2858
Marietta,MGE,33.9154,-84.5163,2859
Spokane,SKA,47.6151,-117.656,2860
Houghton Lake,HTL,44.3598,-84.6711,2861
Panama City,PAM,30.0696,-85.5754,2862
Dallas-Fort Worth,DFW,32.8968,-97.038,2863
Melbourne,MLB,28.1028,-80.6453,2864
Tacoma,TCM,47.1377,-122.476,2865
Austin,AUS,30.1945,-97.6699,2866
Columbus,LCK,39.8138,-82.9278,2867
Gwinn,MQT,46.3536,-87.3954,2868
Knoxville,TYS,35.811,-83.994,2869
Fort Hood,HLR,31.1387,-97.7145,2870
St. Louis,STL,38.748695,-90.37,2871
Millville,MIV,39.3678,-75.0722,2872
Wichita Falls,SPS,33.9888,-98.4919,2873
Cincinnati,LUK,39.1033,-84.4186,2874
Atlanta,ATL,33.6367,-84.4281,2875
Merced,MER,37.3805,-120.568,2876
Sacramento,MCC,38.6676,-121.401,2877
Grand Rapids,GRR,42.8808,-85.5228,2878
Wink,INK,31.7796,-103.201,2879
Fresno,FAT,36.7762,-119.718,2880
Vero Beach,VRB,27.6556,-80.4179,2881
Imperial,IPL,32.8342,-115.579,2882
Nashville,BNA,36.1245,-86.6782,2883
Laredo,LRD,27.5438,-99.4616,2884
Anchorage,EDF,61.251,-149.807,2885
Kotzebue,OTZ,66.8847,-162.599,2886
Altoona,AOO,40.2964,-78.32,2887
Abilene,DYS,32.4208,-99.8546,2888
El Dorado,ELD,33.221,-92.8133,2889
New York,LGA,40.7772,-73.8726,2890
Tallahassee,TLH,30.3965,-84.3503,2891
West Chicago,DPA,41.9078,-88.2486,2892
Waco,ACT,31.6113,-97.2305,2893
Augusta,AUG,44.3206,-69.7973,2894
Jacksonville,NIP,30.2358,-81.6806,2895
Jackson,MKL,35.5999,-88.9156,2896
Molokai,MKK,21.1529,-157.096,2897
Fort Knox,FTK,37.9071,-85.9721,2898
San Angelo,SJT,31.3577,-100.496,2899
Calexico,CXL,32.6695,-115.513,2900
Chico,CIC,39.7954,-121.858,2901
Burlington,BTV,44.4719,-73.1533,2902
Jacksonville,JAX,30.4941,-81.6879,2903
Durango,DRO,37.1515,-107.754,2904
Washington,IAD,38.9445,-77.4558,2905
College Station,CLL,30.5886,-96.3638,2906
Spokane,SFF,47.6828,-117.323,2907
Milwaukee,MKE,42.9472,-87.8966,2908
Abilene,ABI,32.4113,-99.6819,2909
Columbia,COU,38.8181,-92.2196,2910
Portland,PDX,45.5887,-122.598,2911
Miami,TNT,25.8618,-80.897,2912
West Palm Beach,PBI,26.6832,-80.0956,2913
Fort Worth,FTW,32.8198,-97.3624,2914
Ogdensburg,OGS,44.6819,-75.4655,2915
Falmouth,FMH,41.6584,-70.5214,2916
Seattle,BFI,47.53,-122.302,2917
San Antonio,SKF,29.3842,-98.5811,2918
Honolulu,HNL,21.32062,-157.92422,2919
Des Moines,DSM,41.534,-93.6631,2920
New Bern,EWN,35.073,-77.0429,2921
San Diego,SAN,32.7336,-117.19,2922
Monroe,MLU,32.5109,-92.0377,2923
Sumter,SSC,33.9727,-80.4706,2924
Ontario,ONT,34.056,-117.601,2925
Greenvile,GVT,33.0678,-96.0653,2926
Roswell,ROW,33.3016,-104.531,2927
Detroit,DET,42.4092,-83.0099,2928
Brownsville,BRO,25.9068,-97.4259,2929
Dothan,DHN,31.3213,-85.4496,2930
Wildwood,WWD,39.0085,-74.9083,2931
Fallon,NFL,39.4166,-118.701,2932
Mount Clemens,MTC,42.613464,-82.83692,2933
Farmington,FMN,36.7412,-108.23,2934
Corpus Christi,CRP,27.7704,-97.5012,2935
Syracuse,SYR,43.1112,-76.1063,2936
Key West,NQX,24.5758,-81.6889,2937
Chicago,MDW,41.786,-87.7524,2938
San Jose,SJC,37.3626,-121.929,2939
Hobbs,HOB,32.6875,-103.217,2940
Philadelphia,PNE,40.0819,-75.0106,2941
Denver,DEN,39.8617,-104.673,2942
Philadelphia,PHL,39.8719,-75.2411,2943
Sioux City,SUX,42.4026,-96.3844,2944
Macon,MCN,32.6928,-83.6492,2945
Truth Or Consequences,TCS,33.2369,-107.272,2946
Palmdale,PMD,34.6294,-118.085,2947
San Antonio,RND,29.5297,-98.2789,2948
El Centro,NJK,32.8292,-115.672,2949
Columbus,CMH,39.998,-82.8919,2950
Fayetteville,FYV,36.0051,-94.1701,2951
Fort Sill,FSI,34.6498,-98.4022,2952
Dayton,FFO,39.8261,-84.0483,2953
Galena,GAL,64.7362,-156.937,2954
Mineral Wells,MWL,32.7816,-98.0602,2955
Wichita,IAB,37.6219,-97.2682,2956
New Orleans,NBG,29.8253,-90.035,2957
Beaufort,BFT,32.4122,-80.6344,2958
Texarkana,TXK,33.4537,-93.991,2959
Plattsburgh,PBG,44.6509,-73.4681,2960
Aberdeen,APG,39.4662,-76.1688,2961
Tucumcari,TCC,35.1828,-103.603,2962
Anchorage,ANC,61.1744,-149.996,2963
Killeen,GRK,31.0672,-97.8289,2964
Bellingham,BLI,48.7928,-122.538,2965
Millington,NQA,35.3567,-89.8703,2966
Elkins,EKN,38.8894,-79.8571,2967
Hartford,HFD,41.7367,-72.6494,2968
Smithfield,SFZ,41.9208,-71.4914,2969
Mobile,MOB,30.6912,-88.2428,2970
Mountain View,NUQ,37.4161,-122.049,2971
Santa Fe,SAF,35.6171,-106.089,2972
Barking Sands,BKH,22.0228,-159.785,2973
Deridder,DRI,30.8317,-93.3399,2974
Bradshaw Field,BSF,19.7601,-155.554,2975
